comment,label
Đứa nào đi xe wave trắng để ở nhà xe D sáng nay quên gạt chân chống đấy.,0
"Có ai biết cách xin giấy tạm hoãn nghĩa vụ quân sự không, chỉ mình với.",0
"SERUM MỌC LÔNG MÀY, LÔNG MI. Hiệu quả sau 2 tuần sử dụng. Cam kết hàng chính hãng, check mã vạch thoải mái.",1
Review CLB Marketing của trường mình đi mng. Em là k67 muốn apply.,0
"Mình có nhận order cơm văn phòng, cơm suất sinh viên. Ship tận nơi, thực đơn thay đổi mỗi ngày. Link page ở bio.",1
Đm cái đứa nào hát karaoke trong ktx giờ này vậy?,0
Đẹp trai/xinh gái mà vô duyên thì cũng vứt.,0
"Bán tài khoản Netflix Premium xem phim 4K không giới hạn, giá chỉ 40k/tháng. Bảo hành full time.",1
Có ai biết chỗ nào bán sạc laptop Dell chính hãng không?,0
Cần tìm người chung tiền mua tài khoản Grammarly Premium dùng chung.,0
Mày nghĩ mày là ai mà nói chuyện kiểu đấy?,0
Tuyển 20 bạn nam nữ phát tờ rơi cho trung tâm tiếng Anh. Lương 150k/ca 3 tiếng. Làm ngay trong tuần.,1
Học phí của trường mình so với các trường khác có cao không ạ?,0
"Ad ơi, group mình có nên lập 1 bài ghim các câu hỏi thường gặp cho tân sinh viên không ạ?",0
"Pass lại cây đàn guitar classic do không có thời gian tập. Tặng kèm bao da, capo. Giá 700k.",1
Căng tin có món gì mới không chúng mày?,0
"Cần tìm một bạn nữ hiền lành, sạch sẽ ở ghép. Phòng đầy đủ đồ, gần trạm xe bus, giá 1tr/người.",0
"Nhận tăng điểm Google Maps, review 5 sao cho quán ăn, shop. Giúp tăng uy tín, kéo khách hàng.",1
Có ai biết chỗ nào bán hoa sáp đẹp mà giá rẻ không?,0
Thằng bạn thân có người yêu xong quên mẹ mình luôn. Buồn vcl.,0
"Dịch vụ SMS Banking, xác nhận OTP, tạo tài khoản ảo. Nhanh chóng, bảo mật. Ib để biết thêm chi tiết.",1
Môn Kinh tế chính trị có bài tập nhóm không mng?,0
Nói chuyện như này thì bạn nên đi học lại lớp 1.,0
"Bán 500GB tài liệu marketing, chạy quảng cáo Facebook, Google, Tiktok. Giá chỉ 149k trọn bộ.",1
Lịch nghỉ lễ 30/4-1/5 của trường có chưa ạ?,0
Có ai biết cách kết nối máy in ở thư viện không?,0
"Bạn nào cần người chạy deadline code, fix bug thì hú mình nhé. Nhận các job Python, Java, C++.",1
Mới đầu tháng mà đã hết tiền rồi. Đau khổ.,0
Bài này mà cũng được duyệt lên page á ad?,0
"Ốp lưng, cường lực điện thoại đồng giá 19k. Rẻ nhất Vịnh Bắc Bộ. Freeship cho đơn từ 50k.",1
Có ai đi xem giải bóng rổ sinh viên chiều nay không?,0
Mày tưởng mày hay lắm à?,0
"Nhận unlock, mở khóa iCloud iPhone, iPad. Giá cả tùy tình trạng máy. Uy tín, làm xong mới lấy tiền.",1
"Quên mang áo mưa, giờ mưa to thế này sao về.",0
Có ai biết cách đăng ký hiến máu tình nguyện của trường không?,0
"Bạn đang gặp vấn đề về TÀI CHÍNH? Vay tiền sinh viên, giải ngân 10 phút, không gọi người thân. Dr mình tư vấn.",1
Học xong 4 năm cảm thấy kiến thức như một trang giấy trắng.,0
Xem mà tức á. Diễn viên chính diễn như cc.,0
"Tuyển người mẫu ảnh cho bộ sưu tập áo dài Tết. Yêu cầu tóc dài, mặt ưa nhìn. Cast cuối tuần này.",1
Có ai biết cách xin visa du lịch Hàn Quốc cho sinh viên không ạ?,0
Thằng nyc vừa add friend lại. Nó muốn cc gì vậy chúng m?,0
"Chuyên cung cấp sỉ lẻ yến sào, saffron chính hãng. Bồi bổ sức khỏe, làm đẹp da. Ib để được tư vấn.",1
Môn thể dục nên đăng ký chạy hay bóng rổ dễ qua hơn ạ?,0
"Cmt để đánh dấu, tối về đọc.",0
Pass lại vé concert Westlife do trùng lịch thi. Giá gốc không phụ phí. Ai cần dr gấp.,1

hmm,1
=)))) cmn,1
vcl,1
=)))))))) Hả,1
Vaicadai,1
vao 1s,1
GOTY,1
chat,1
Team 99 mà lên nhận giải MC đọc lái phát thì,1
1 2 3 anh co len,1
vcl tên,1
vcđ quả tên nhóm :))))))),1
Mùa nào cũng có mấy cái tên hay ho như thế này :)))))),1
team 99 quả tên đc vl,1
ghevaysao,1
bựa,1
:))? Tên4reallll?,1
=))))),1
=))))))))))))),1
:))))))),1
=))))))),1
=)))))),1
vcl =)))),1
oat do phac 099=)))))),1
"Giải mã bí ẩn chữ “S” trong S4C! Có thể bạn đã biết, S4C là viết tắt của cụm từ Skills for Crowd, nhưng bạn có bao giờ tò mò liệu phía sau chữ “S” ấy còn đại diện cho điều gì khác không? Hãy cùng chúng mình khám phá nhé ------------------------------- Cùng đón chờ những hoạt động sắp tới của chúng mình tại: ► Kênh fanpage chính thức: CLB Truyền Thông & Kỹ Năng Mềm S4C - PTIT ► Kênh fanpage nội bộ: S4C’s Home ► Group sinh viên: Skills for PTIT ► Instagram: @s4c.ptit ► TikTok: @s4c.ptit ► Email: s4c.ptit@gmail.com ► Hotline: 0843.110.705 (Mr. Hùng) - 0358.445.144 (Ms. Như)",1
em tưởng https://youtu.be/bI7xde9-3BI?si=0JjvJZErUNUMlgmk,1
năm nay ce mình cùng mâm này :>>,1
học viện hoàng gia nhỉ :)))),1
thi aptis miễn 70% cho 14 tín tiếng anh ib c nhé,1
vl 925k 1 tín =))),1
chúc mừng e,1
hút máu,1
cmt =)),1
giàu,1
Trường loz,1
ủa vl gi v,1
=)))))) máaa,1
tới r đó =))),1
Ptit R34,1
Bài này giá bnhieu vậy,1
:))),1
Trường đã thấy và đánh rắm,1
Ai like đi để t học xong 1 ca ở trường l này r quay lại hóng:)),1
Như cặc,1
Trường lồn,1
cái trg Lờ,1
Trường l,1
"Học phí tăng cao , trù dập truyền thông nói chung như lồnnn",1
Nhôn lừ,1
Như đb,1
"Có trường lúc tuyển sinh bảo k tăng trong cả khoá xong học đc 1 năm r tăng sml cơ , khốn nạnnnnn",1
"Book bài pr thì nhanh lắm, trường trọng điểm công nghệ đưa ai vào giảng dạy woa, chỉ giỏi seeding lùa mấy đứa trẻ con khoá sau thôi",1
Dm cái trg loz,1
nè :)) https://facebook.com/l.php?u=l-i.me/profile/id=100012382541054,1
Trường lồn ae lên phím duyệt binh,1
Đây rồi đợi mãi =))),1
=)₫)),1
"Sắp nhập học rồi, thi BẰNG LÁI XE gì chưa các bạn 2k7 ơi Học phí ưu đãi nhân dịp 80 năm Quốc Khánh chỉ 399 cá I.b mình liền để đăng ký lịch thi tháng 9 nha",1
https://www.facebook.com/share/p/1Sm6S1j8ww/ để bài ở đây,1
"Team mình đang tập xem tarot và TSH. Cần 5 bạn, free",1
"Quán nhà e có trên Shoppeefood, Grab, Xanhsm và Be, đang có rất nhiều mã giảm giá hấp dẫn. Mọi người lên tìm “ Cơm Gà Min Food” ạ!! Menu nhà e gồm có : - Cơm đảo đùi gà sốt BBQ : 35k - Cơm đảo đùi gà sốt Thái : 35k - Cơm đảo đùi gà sốt cay Hàn : 35k - Cơm đảo đùi gà sốt mắm tiêu : 35k - Cơm rang thêm : 20k - Trứng ốp la thêm : 8k - Coca/ Sprite : 12k - Bò húc : 15k 40 ngõ 1- Trần Văn Chuông- Yết Kiêu- Hà Đông- Hn 0379805012 để đc FREESHIP ạ",1
"https://www.facebook.com/BHHHDBV77 GÓC CẢNH GIÁC mọi người có giao hàng qua bưu điện thì xem kĩ đơn hàng nha quay video khui hàng luôn. hôm nay em mới bị lừa 1 cục hàng vì ỷ y ship quen và gởi vào chỗ cũ. đây là link và sđt của nó, nó sẽ giục mình ck rồi bảo ck nhầm và kêu mình liên hệ cái link ở trên. Nó sẽ kêu mình call video để nó hướng dẫn mình rút tiền hoàn. Và là mất luôn chứ hoàn méo j. Nếu được mn chung tay spam nó nha vì sđt này còn bắt máy và sử dụng link ở trên thì spam nhìu vào ạ. Và mọi người cảnh giác khi nhận hàng nha.",1
"Mình pass ạ, ai có nhu cầu ib trao đổi giá",1
Địt mẹ cái trường này,1
trg lol lùa gà,1
đẩy tương tác nào ae,1
r u ok,1
ê,1
thương em,1
=)))),1
hot,1
oi oi,1
=)))),1
xin lửa,1
ban căng,1
tham khảo i,1
....,1
Duy Long,1
cẩn thận,1
ê :<,1
Hoang Ngoc Lan,1
Nam mô a di đà phật.,1
A di đà phật,1
bro,1
?,1
"CƠ HỘI THỰC TẬP CHO SINH VIÊN NĂM 1,2 (Cách PTIT 10 phút đi bộ) ĐỊA CHỈ: VĂN QUÁN, HÀ ĐÔNG HOẶC 804 QUANG TRUNG, HÀ ĐÔNG Thu nhập: 2,5-6tr + Thưởng theo năng lực Ưu tiên : - Sinh viên đại học năm 1, 2 - Sinh viên năm nhất không yêu cầu kinh nghiệm, không yêu cầu trình độ TA . ĐƯỢC CẤP DẤU MỘC THỰC TẬP Cuối tuần đá bóng, đi chơi - Picnic du lịch theo quý, tháng Ca làm : sáng 9-12h, chiều 15-18h , tối 18-21h . Apply nhắn anh này gửi JD chi tiết nhaa : 0336169059",1
Trời đã gần tối nhưng bản đồ cầu cứu ở Thái Nguyên vẫn còn nhiều nới rực đỏ tín hiệu   #reels #xuhuong #viral #reelsvn,1
"CHÚC MỪNG SINH VIÊN KHOA TÀI CHÍNH KẾ TOÁN VÀO TOP 10  BÁN KẾT “VŨ TRỤ ĐỒNG TIỀN 2025”! Từ chiến thắng tại vòng Casting cấp Quốc gia, Hoàng Đức Tôn – sinh viên ngàn… Xem thêm",1
=))))))))))))))))))))) ê,1
mong em yên nghỉ.,1
Nam mô a Di Đà Phật,1
Xót xa quá! Nam mô A Di Đà Phật!,1
Nam Mô A Di Đà Phật,1
A Di Đà Phật,1
Nam mô a di đà Phật!,1
Nam mo a di da phat,1
Nam mô a Di đà phật,1
Thương.,1
"Thương, mong em yên nghỉ",1
Nam mô a di đà phật .,1
Nam mô a di đà phật,1
Thương thế,1
Đau sót quá,1
Nam mô a di đà phật!,1
Xin chia buồn cùng gđ thương các con.,1
Nam mô Bổn sư Thích ca Mâu ni Phật,1
Chia buồn cùng gia đình,1
quá đau sót quá chỉ mong các con bình yên!,1
Độ Nhân Vô Lượng Thiên Tôn,1
Nam mô a di đà Phật,1
A di đà phật,1
Mong em yên nghỉ ở cõi vĩnh hằng,1
căng :))),1
:))),1
Bcuoi vcl=))),1
:)))),1
Sơn Tùng MTP ạ,1
Sang Yan quá ạ,1
Sơn Tùng MTP nữaaa sốp ơiii,1
Sơn Tùng MTP,1
Sơn Tùng MTP ạa,1
Sơn Tùng MTP ph ko ạ ?,1
:))),0
Chịu :)),1
SƠN TÙNG MTP,1
Sơn Tùng MTP ạ=)))),1
Sóng gió - Jack,1
em tưởng là Sơn Tùng MTP,1
sao lại mấy ngành Kỹ thuật ĐK và TĐH với ngành gì đó d215 lấy có 880k/tín nhỉ trong khi mấy khóa trước gom 1 cục công nghệ với kỹ thuật vào 1 thấy lạ lạ nka,0
vươn mình,0
người giàu,0
heo này nhìn là biết bệnh sắp chết,0
chết ối tiền,0
học viện hoàng gia có khác,0
vcl đắt sắt ra miếng:),0
may mà trượt ptit,0
Năm nay con trai vào học Công Nghệ thông tin đây cả nhà ơi. Nghành này tính ra có bao Nhiêu Tín chỉ ạ. Cảm ơn ạ,0
có cần bình oxi không,0
cao hơn dự kiến 10k,0
"nạn nhân mất oan 15 triệu học cải lấy bằng khá nhưng k thành, trường đớp dày phết.",0
k thể sống sót nổi nx r...,0
thấy tlu với P cũng bth ý,0
Khó vẽ lụ cười =))),0
nhìn mà im re im re,0
thấy gì chưa,0
D25 vào cái bnh quà tặng d24 vào đóng mạng nhện..,0
Hoá ra sale điểm để bào ví 2k7,0
"h mà còn học thì chắc phá sản quá , may học xong r thì vỡ nợ",0
moá 1tr/ tín may mà tốt nghiệp sớm :)))),0
Mặt búng ra học phí,0
Xinh nhờ,0
Trường P mạnh vậy,0
vcl vtuber hust ghé thăm đến waifu ptit rồi à,0
"Tỉnh.. Tỉnh đi ae, còn đống đề tích phân, giải tích chưa xong kìa",0
Hàng xóm thôi cũng ngại,0
Cai gi day a,0
chọn sai trường rồi,0
thầy Đoàn Công Định,0
để bạn dỗi thế à,0
tương lai của svbk nếu nó đẹp,0
Trở lại ván cờ thực tế,0
Hình ảnh sempai chờ tôi ở cổng,0
gái AI nữ sinh HUST sài model của ngài when,0
bc của t khi sv hust rủ t xem phim hôm qua lúc gần nửa đêm hôm mịa,0
Này là linh vật của trường à ?,0
dỗi vl,0
Chúng ta có Amy trước cả gta6,0
tỉnh đi,0
kìa bro,0
thề con bé này vừa xinh vừa cute =)) đỉnh vải chó,0
Có chắc là gái không,0
ra trường rồi nhma lại chẳng lẽ đi xin gối ôm,0
chọn đúng trường rồi,0
Thấy bên ptit có ngành AI mà sao ds nguyện vọng k thấy nhỉ,0
1tr1tín p thế :)),0
"Cái truyendex như nào r,có update gì mới k",0
nữ sinh cao trung where,0
chúng ta có waifu ptit trước huce đu táo tệ,0
kìa,0
build xinh vcl,0
cô bé ptit,0
Ptit sao lại ở Hust thế kia :)),0
cố gắng,0
có nét your mother,0
Cần lắm Zennomi hợp tác với hút để làm 1 chatbot ai mới thay con hiện giờ,0
Đẹp ác,0
tương lai mỗi nhà một bạn gái AI,0
thế nào???,0
AI ptit,0
em nào z,0
t cx muốn bên KMA cũng có 1 cái,0
Hoàng Xuân Cường,0
Quân Trung Lê,0
Nguyễn Trần Nam Khánh,0
Gia Kiên :)),0
Yoshino this ur goat ???,0
Hắc Diệp found,0
Vũ Xuân Việt Hoàng Long waifu xinh nhờ,0
"Bản thân anh sau khi học gần xong và sắp làm đồ án thì thấy ai vào ptit mà tận dụng học tập nghiêm túc thì ra ngoài đi làm không thua sv trường nào kể cả bka. Anh cũng đã từng rất ghét trường hồi năm nhất vì hồi đó anh tạch it bka vì thiếu 0.05 nhưng giờ đi làm rồi mới thấy base mà mình có từ lộ trình học của trường là quá đầy đủ và tốt, bản thân anh có thể làm backend và mobile và rất nhiều vị trí yêu cầu toán, giải thuật và kiến thức hệ điều hành và phần cứng vững(trừ AI vì anh không thích AI ). Và dưới góc nhìn của anh thì thấy điểm chuẩn chả nói lên mọi người sẽ là ai sau 4 năm. Rất nhiều đứa bạn anh điểm chuẩn cao nhưng học hành hời hợt không định hướng thì bây giờ nó cũng đang chật vật tìm việc, và kiến thức của chúng cũng rất lơ mơ(có cả bạn ở uet và bka nhé). Đúng thật là học phí có tăng và anh cũng ghét vụ học phí vãi cơ mà điểm đầu vào giảm có thể do trường tăng số lượng tuyển sinh thôi. Không pr nhé, anh là minh chứng cho việc ghét trường nhưng hiện tại lại dùng chính kiến thức mình học được và tìm được việc ưng ý kể cả lương. Note là anh làm mảng khá khó thường xuyên phải dùng toán, hình học 2d,3d và đại số tuyến tính ma trận và cả giải thuật chứ không phải web theo số đông sv it đâu nhé( tất nhiên không phải AI engineer hay data engineer vì anh ghét AI mà ) mặc dù điểm gpa của anh cũng chẳng cao. Anh thấy mấy đứa mà chê trường một là lười học và ngu, 2 là chúng nó chả biết định hướng của mình là gì y như anh năm 1. Chúc các em có quãng thời gian sinh viên ở ptit đáng nhớ. ---------------------------------------------- À mà Anh PM công ty anh là cựu sinh viên ptit chuyên ngành điện tử hay viễn thông gì đó và đang làm luân phiên cả nhật và thi thoảng về việt nam ( lương rất cao - trên 100 triệu sau khi đổi từ yên nhật sang vnd) và anh ấy tư duy macro rất đỉnh nhé, giữa một rừng Dev BKA thì vẫn có ông PM kiêm lead học PTIT đấy thôi nên đừng than vãn nữa nhé. Thân ái.",0
"Đấy, mấy đứa lười học lại vào mà nghe",0
a viết à,0
đtvt ptit tự tin cân giữa rừng hust với uet này,0
A này đc trg thuê dko,0
"Tuân Đỗ Trần Phong đtvt PTIT kìa, giờ đang xúc than",0
a này đỉnh,0
"A nói chuẩn, hồi đầu năm e học SIC thấy sv truờng mình out trình luôn",0
"Chính xác thì anh đang làm gì vậy ạ, em tò mò quá ạ",0
1 lười học và ngu,0
"Thời ông anh điểm đầu vào nó không quá thấp như bây giờ nên oke,chứ bây giờ 25 23 đầu vào thì khác gì bổ túc đâu,đầu vào 23 25 thì mindset luôn kém và cũng chẳng học hành đc gì đâu",0
Anh là cựu sv nghành gì ạ?,0
"Không biết mấy đứa nhỏ đang trải qua gì đợt này ở trường mà a thấy um sùm. Nhưng bản thân a và các a chị đã ra trường và đi làm qua các tập đoàn lớn như V, các Bank lớn V... thì a thấy PTIT mình k thua kém các trường khác. Đặc biệt là các công ty/tập đoàn mảng ISP họ chỉ thích tuyển BKA, PTIT , UET,.. A từng làm 1 phòng thì nhân sự đa số là chia đều cho 3 trường trên rồi. Đặc biệt mảng Di động thì PTIT thậm chí còn mạnh hơn. À mà nói qua thì thời điểm chuẩn bọn a thì CNTT, ATTT đâu đó đầu 23, ĐTVT dưới 23 chứ cũng k cao như các e bh đâu. Nên cứ tự tin và cố gắng học tập lên các e",0
